[    0.46s ->     8.33s] A question I get all the time, Roman, what is the best way to learn to code for quantitative
[ 7374.80s ->  7382.16s] vol regime and we will make this the current vol. And we want to also look at the vol difference.
[ 7394.23s ->  7400.37s] We have to locate this. So remember, we're just applying these filters here. This is nothing,
[ 7400.37s ->  7405.09s] this is nothing crazy. So for this scatter, what we're doing is we're looking at the current vol and
[ 7405.09s ->  7409.65s] the vol difference only in the high vol regime right now. That's exactly what we did with the
[ 7409.65s ->  7416.84s] regression up here. So it's the exact same idea. Okay. So we'll come back down here. And what we're
[ 7416.84s ->  7422.44s] going to do is we're going to apply some, some style to the chart. So alpha is equal to 0.6.
[ 7423.08s ->  7435.57s] The size will be, let's say 20 color is red label. We will say is high vol regime. Okay.
[ 7436.29s ->  7441.17s] We will say analysis data frame locate. This is the exact same thing, but we want to use a little
[ 7441.17s ->  7449.84s] vol. So I'll just copy this, paste this. We will use the low vol regime filter. Now, remember,
[ 7449.84s ->  7455.52s] this is a series of booleans and we are looking for data, the current vol and the vol difference
[ 7455.52s ->  7460.64s] where we are in the low vol regime. Okay. So keep in mind the objects that we're working with here.
[ 7460.64s ->  7466.80s] This is a data frame and we're applying a series of booleans as a filter locating where what current
[ 7466.80s ->  7471.44s] vol and vol difference fall into this particular regime. You can also do it with, um,
[ 7472.16s ->  7479.20s] if you just query the column directly and then pass this, um, through, through brackets afterwards.
[ 7479.76s ->  7484.32s] So that's another way of doing it, but even still, this is not a high vol regime anymore. This is a
[ 7484.32s ->  7490.69s] low vol regime instead of red. This should be blue or green or whatever you want to do. Okay.
[ 7492.68s ->  7505.14s] Now we're going to add the appropriate, um, labels based on the regime. So if the slope
[ 7510.08s ->  7519.44s] is not none, that means that the regression equation is, is valid. It's non, it's not zero.
[ 7520.24s ->  7525.52s] We didn't have an issue computing the regression, essentially the regression functioned and we
[ 7525.52s ->  7532.96s] have some sort of slope. We can say X high is equal to analysis dot look. Again, we're operating in this
[ 7532.96s ->  7544.21s] high vol regime. We want to find the current vol. If the length of X high is greater than zero,
[ 7544.93s ->  7560.34s] then we need to create this range X high dot min to X high dot max 100 points. This is exactly what we
[ 7560.34s ->  7566.02s] did earlier. Y pred for the high vol regime. This is constructing that regression equation. We have
[ 7566.02s ->  7575.54s] slope high times this input domain X range high plus this intercept high. So this is our regression equation.
[ 7575.54s ->  7584.15s] This is our domain. This is our range. Now we can plot it self dot X to dot plot X range high
[ 7585.27s ->  7605.56s] Y, Y pred high and we can do make it in red for the high vol line with equal to two for the label. We'll
[ 7605.56s ->  7610.84s] just do a formatted string. We'll say that this is the high vol. Then R squared of
[ 7611.80s ->  7620.29s] and then we will do the R squared from the regression. We will round it to three places.
[ 7622.76s ->  7631.17s] Cool. That should be that should be correct for the high vol regression. Let's do the same for the
[ 7631.17s ->  7649.14s] low, low, low, low vol regression. So if slope low is not none, then X low is going to be based on this
[ 7649.14s ->  7660.74s] low vol regime. Then we will use X low dot min X low dot max for the range. This will be X range
[ 7662.88s ->  7679.70s] low. Y pred low. This is going to be X range low. This will be intercept low.
[ 7681.91s ->  7689.51s] Okay. And then we're going to be using Y pred low X range low. And this is going to be now
[ 7690.88s ->  7700.31s] low vol. So what we've just done is we've plotted on the same subplot. So this is axis
[ 7700.95s ->  7706.39s] X two, right? So we have plot one, plot two, plot three, plot one is the unconditional regression.
[ 7706.39s ->  7712.23s] Plot two is the conditional regression based on the volatility regime that we solved that system
[ 7712.23s ->  7718.23s] of equations for Y equals X and the regression line. That intersection creates two buckets.
[ 7718.23s ->  7722.23s] Now we're going to be plotting both of those points separately. And we're doing that by using this
[ 7722.23s ->  7729.60s] filter that we created the high vol filter and the low vol filter that we constructed up here. Okay.
[ 7732.85s ->  7738.53s] Easy enough. Now we can actually just plot everything. So, um, or not, not plot everything.
[ 7738.53s ->  7750.95s] We can just label everything. So self dot X two dot X H line Y is equal to zero color is equal to
[ 7752.16s ->  7764.84s] K line style is equal to dashed line width is equal to one alpha is equal to 0.7 label is equal to no change.
[ 7765.56s ->  7773.92s] Y is equal to zero. This is a difference, right? We're, we're regressing the difference on the current vol.
[ 7775.86s ->  7784.10s] The point of intersection between the unconditional regression and the Y equals X line is now
[ 7784.66s ->  7792.18s] differenced and its origin is going to be Y equals Y equals zero. Okay. So that's where this H line is
[ 7792.18s ->  7801.80s] coming in and we are going to, um, use this essentially as like, okay, there's no change between the,
[ 7801.80s ->  7809.72s] the current vol and the, um, the current vol and the, the forward realize vol. So let's say the current
[ 7809.72s ->  7817.00s] vol is 0.3. If the forward vol is also 0.3, then this would yield zero. That's what this, um,
[ 7817.00s ->  7823.24s] this H line is this horizontal line. The vertical line is the intersection between Y equals X and the
[ 7823.24s ->  7827.16s] unconditional regression line. I might've just swapped the two actually by accident when I was
[ 7827.16s ->  7835.99s] just talking. So, um, this X horizontal line, or this, this line at Y equals zero is what occurs when
[ 7835.99s ->  7841.59s] the forward vol is the same as the current vol. Now we're going to look at the vertical line based on
[ 7841.59s ->  7847.19s] the unconditional regression and Y equals X, that is going to be this vertical line. That's breaking
[ 7847.19s ->  7852.79s] up the two sections into a low vol regime and a high vol regime. That's this vertical line.
[ 7855.27s ->  7861.67s] This is this V line, and this is going to be at the intersection X. That's what we solve for,
[ 7861.67s ->  7873.84s] for the two regimes we have, let's make this green line style. We'll make this kind of dotted line
[ 7873.84s ->  7881.88s] width will be one alpha will be 0.7. And this is the regime split. So the label for this, I'll just
[ 7881.88s ->  7892.12s] make this regime split. And this will be at vol is equal to the intersection X formatted. We'll round
[ 7892.12s ->  7900.47s] that a bit. Cool. So that's going to help our ability to interpret this difference regression.
[ 7900.47s ->  7923.81s] Now we can just set the axis labels themselves. So the title is, um, or the, the X axis is going to be
[ 7923.81s ->  7929.33s] the current implied volatility. We're regressing the difference on the current implied volatility.
[ 7929.97s ->  7939.17s] It's forward minus current. Okay. So if current is very high, call it 0.7 and forward is lower,
[ 7939.17s ->  7946.85s] call it 0.3, then this will be negative. That implies that forward realized vol is going to be less
[ 7947.65s ->  7956.26s] negative, less positive, more. It's quite easy to interpret. So now we can set the title,
[ 7960.16s ->  7979.27s] vol difference versus current vol. This is a regime analysis. Cool. Add a legend, legendary. Cool.
[ 7979.27s ->  7992.07s] X2 dot grid. Sure. A little bit of a little bit of alpha there. Okay. Um, good. That's, that is it for,
[ 7992.07s ->  7997.67s] for plot two. So that is the regression for the unconditional regression and the conditional
[ 7997.67s ->  8005.59s] regression. Um, now let us put together this time series of, uh, implied volatilities with the
[ 8005.59s ->  8012.23s] percentiles. So we will essentially be creating in this third plot, the time series of implied
[ 8012.23s ->  8019.03s] volatility that we queried back to four, along with the, um, 75th and 25th percentile to see
[ 8019.03s ->  8025.11s] where current implied volatility is relative to where it has been and maybe where we can expect it to go
[ 8025.11s ->  8030.47s] in the future. Fortunately for us, this last plot is actually quite easy relative to the two regression
[ 8030.47s ->  8036.79s] plots. It's just a time series plot with some percentiles. So we can access that third axis
[ 8037.75s ->  8046.23s] X three. And what we're going to do is we are going to plot simply just the implied volatility data.
[ 8046.23s ->  8051.19s] So we're actually going to get that from the volatility data data frame. We will get the,
[ 8052.61s ->  8059.57s] the index as the X value because the index is just going to be the time. And we're going to plot the
[ 8059.57s ->  8070.15s] corresponding implied volatility. Cool. This is just going to be the label is implied volatility.
[ 8070.15s ->  8074.71s] That's all we're plotting. It's just the time series of implied volatility and the line width can be one
[ 8076.08s ->  8081.92s] fantastic. The percentile breakdown, we're going to plot horizontal lines for this percentile breakdown.
[ 8081.92s ->  8091.88s] 75th, um, is equal to, again, this is just going to be accessing it from the data frame and we can access
[ 8091.88s ->  8100.20s] the quantile from the series object. Actually, this is exactly how you do what I said to try at home
[ 8102.37s ->  8109.25s] right here. So, you know, you just got to substitute these, um, if statements in for, for these guys here
[ 8110.74s ->  8117.30s] and you will, uh, you'll have a dynamic way to quote high, mid, low, low vol in that, in that sense. So,
[ 8117.30s ->  8123.78s] uh, bull 75th, cool. Bull 25th. Cool. You could do whatever you like here. I'm just going to use
[ 8123.78s ->  8134.45s] 75th and 25th. Um, we'll do implied bull. We'll do a quantile 0.25. Good. Then we want to plot these.
[ 8134.45s ->  8144.68s] So what I'll do is I'll do X three dot X H line. Y is equal to bull 75th color is equal to red.
[ 8144.68s ->  8151.00s] So this is when vol is getting particularly high, right? So line style is equal to, we'll do dashed
[ 8152.12s ->  8159.00s] and then alpha is equal to 0.7 label. This is just going to be the 75th percentile.
[ 8161.68s ->  8171.92s] Then I can just do the same thing for, um, the 25th percentile. We can make this green. Again,
[ 8171.92s ->  8178.00s] it depends on how you look at it. It could be that when it gets to the 25th percentile,
[ 8178.00s ->  8182.48s] it's going to revert. So vol is actually going to go up, can make that red dealer's choice.
[ 8182.48s ->  8190.56s] I'm going to make it green 25. Cool. And then we will have another line for the mean. So I'm just
[ 8190.56s ->  8199.36s] going to actually do the same thing, but the Y is going to be based on the mean of implied volatility,
[ 8199.36s ->  8207.44s] self dot vol data, get the implied volatility dot mean instead of red, this will be black.
[ 8209.06s ->  8222.36s] And instead of 75th percentile, we will do the mean, the average. Fantastic. Okay. And now we can just
[ 8222.36s ->  8232.04s] go ahead and plot the current point and then set the axis, um, titles, set the labels. So if self dot
[ 8232.76s ->  8239.00s] current implied volatility is not none. So we have data there, we can just scatter plot this data,
[ 8240.12s ->  8247.00s] um, as just the one point. And that's just going to plot this one point. So we will just get the time
[ 8247.00s ->  8253.56s] to be the latest time that we have data for by doing index minus one, then we will do self dot current
[ 8253.56s ->  8262.28s] implied volatility. And this can be just a red point, maybe make it blue to make it look a little
[ 8262.28s ->  8267.32s] nicer. Uh, we'll just leave it as red. It's fine. You can also condition it. If you wanted to make
[ 8267.32s ->  8274.28s] it like high, low, medium, it could be something cool to add 100 Z order five, that's going to bring it up
[ 8275.32s ->  8284.63s] on top of all of the other chart elements and then label. This is the current eyeball. Cool. And then we
[ 8284.63s ->  8296.37s] can do self dot X three dot set X label. This is going to be the date self dot X three dot set Y label.
[ 8296.37s ->  8302.37s] This is the implied volatility. Again, this is just a simple time series. It's pretty easy. It's just a
[ 8302.37s ->  8310.37s] a time series with a percentiles and the mean, um, again, not non converging values, right? These are
[ 8310.37s ->  8317.65s] time variant values. The period that you query for is going to change the mean. So it's an expected
[ 8317.65s ->  8322.85s] level. I go on about this. And a lot of my videos, the expectation doesn't exist in the classical sense
[ 8322.85s ->  8328.05s] of a random variable converging. This is a time variant distribution, something to keep in mind.
[ 8328.61s ->  8335.73s] Um, this is a very important idea that I talk about, um, all the time, but even, you know, even still
[ 8335.73s ->  8340.29s] the model is wrong. The expectation is wrong. These expected levels are wrong. The percentiles
[ 8340.29s ->  8343.73s] are wrong, but that does not preclude us from making money, right? If we know that bull is
[ 8343.73s ->  8349.49s] particularly low, then yes, it's going to come back to some sort of mean value. If bull is particularly
[ 8349.49s ->  8354.05s] high, it's going to come back towards some mean value. So again, these values are wrong. Doesn't
[ 8354.05s ->  8364.08s] preclude us from making money. X three dot set title. We're going to make this implied volatility
[ 8365.44s ->  8374.10s] time series with regime bands. And in this case, the regime is not the intersection between the
[ 8374.10s ->  8380.50s] Y equals X line and the regression line. It's just going to be based on this idea of 0.75 and 0.25,
[ 8380.50s ->  8388.02s] these percentiles, um, don't, don't get those two mixed up. They are in fact different, um, high and low
[ 8388.02s ->  8403.83s] regimes in that sense. Um, okay. We can add a legend. Cool. And we can add a grid. Fantastic.
[ 8403.83s ->  8407.67s] And what we actually want to do too, is we're going to want to rotate the dates because they're going to
[ 8407.67s ->  8419.91s] overlap. So we'll do, um, tick params, the X axis. We will say there's a rotation of 45 degrees. This will
[ 8419.91s ->  8425.03s] ensure that dates don't stack on top of each other. We're almost done. All we have to do now is draw
[ 8425.03s ->  8430.79s] these canvases and then create an instance of this implied volatility dashboard class. And we'll be
[ 8430.79s ->  8439.19s] ready to test this app. Now, another thing we can do is log all of the results of the regressions and
[ 8439.19s ->  8445.91s] even log conditionally logic to suggest, Hey, you know, expect mean reversion up, expect mean reversion
[ 8445.91s ->  8452.55s] down. I'll include this in the source code on GitHub, uh, along with this version that we've
[ 8452.55s ->  8458.15s] built together in this video. But I certainly encourage you to do that analysis on your own.
[ 8458.15s ->  8461.91s] It would take me a significant amount of time to just type out all those conditional statements.
[ 8461.91s ->  8465.59s] So you can check out the source code on the complete product. If you want to see
[ 8465.59s ->  8470.15s] the type of analysis you can do with the regressions, that is, where is their eggs? Where is
[ 8470.15s ->  8475.27s] their expectation of reversion up reversion down? But I certainly encourage you to try to create
[ 8475.27s ->  8481.11s] those rule sets yourself based on these regressions. Nevertheless, what we'll do now is we will
[ 8482.84s ->  8492.71s] set a tight layout for these figures and we will go ahead and draw them. And that's going to do it.
[ 8492.71s ->  8497.83s] It's going to do it for our figures. And that's going to do it for the implied volatility dashboard
[ 8497.83s ->  8506.24s] class. So we're ready now to create this, uh, this load function. So we'll call it main. And in here,
[ 8506.24s ->  8513.28s] I'm going to create a route TK dot TK. And just like we said earlier, we're going to have this app,
[ 8513.28s ->  8518.24s] this implied volatility trading dashboard will pass this route to it. And that's why we were able to
[ 8518.24s ->  8525.76s] use self dot, you know, accessing everything within the, the main frame of our application as we, we built
[ 8525.76s ->  8531.52s] it out. And we can just run this main loop. And that is the loop to keep the frame up for the life of
[ 8531.52s ->  8542.84s] the application. And now if name is equal to main, we will run this main function.
[ 8544.95s ->  8548.15s] Fantastic moment of truth here. I'm sure something is broken somewhere.
[ 8549.20s ->  8558.47s] It looks like column config. So object TK app has no attribute column config.
[ 8559.35s ->  8567.35s] I think that should be column configure. That's on line 70, something 75. So let's scroll on up to
[ 8567.35s ->  8573.40s] line 75. This is all the way at the start here in the setup UI function.
[ 8574.87s ->  8587.28s] And yes, we call column config should be column configure column configure. Okay. Let's give
[ 8587.28s ->  8600.07s] this another shot. Let's see if we can run this. There we go. All right. So this app just launched here.
[ 8601.28s ->  8609.04s] And now we're ready to try to run a connection to the trader workstation on interactive brokers.
[ 8609.04s ->  8613.04s] So I'm going to open up interactive brokers and show you where to go to configure your ports
[ 8613.68s ->  8619.12s] and establish this connection. All right. So once you open up trader workstation, let's say you logged in,
[ 8619.12s ->  8625.60s] you click on the little gear icon in the upper right hand corner, you open up this settings window,
[ 8625.60s ->  8632.88s] you're going to head on over to API settings, enable active X and socket clients. And this is where you
[ 8632.88s ->  8639.44s] can set your socket port. This is also where you can set your master API client ID. That is the third
[ 8639.44s ->  8644.64s] parameter. We talked about that zero parameter with multiple client IDs and such. So something to
[ 8644.64s ->  8650.32s] keep in mind, you can also enable read only so that you can't execute trades. You have other precautions
[ 8650.32s ->  8656.16s] here. If you would like to bypass order precautions and such and such. So a lot to work with, but
[ 8656.16s ->  8660.56s] enable active X and socket clients, and there is your socket port. So if you want to change your socket
[ 8660.56s ->  8666.56s] port, maybe you're running Minecraft on another port. So maybe you need to run this on seven, four,
[ 8666.56s ->  8672.48s] nine, eight, who knows? So you can change that here, apply. Okay. And then we will be ready to run a
[ 8672.48s ->  8679.12s] connection from our client that we just built. All right. I'm back on the implied volatility dashboard.
[ 8679.12s ->  8686.16s] I'm going to run it and I'm going to try to make a connection request. It looks like we have some
[ 8686.16s ->  8690.88s] sort of error because it's not breaking that for loop connection error string object cannot be
[ 8690.88s ->  8696.64s] interpreted as an integer. This is probably something with our host and port. So I'm going to close out
[ 8696.64s ->  8707.06s] of this. You have a main loop in your, in your applet. So if you can't run this again, what you'll have
[ 8707.06s ->  8715.14s] to do is come to this terminal, either delete it or control C to break out of the loop. Just something
[ 8715.14s ->  8720.34s] to keep in mind as you try to test this application. So we had an error with our connection. I'm going to
[ 8720.34s ->  8727.30s] scroll on up to the connection and lo and behold, it looks like we have a little bit of an issue here.
[ 8727.30s ->  8733.62s] The port needs to be an integer when passed to the connect function. So I'm going to make this int,
[ 8734.26s ->  8742.82s] going to cast this string to an integer and that should fix the issue. So, so far, what we've done
[ 8742.82s ->  8751.91s] is we fixed the configure in the frame and we've can, we fixed this, this port being accessed as a
[ 8751.91s ->  8758.31s] string. So we're going to access it as an integer instead for this connect function here. Let's go
[ 8758.31s ->  8768.52s] ahead and try to run this again through this debugging process here. Let's connect. It looks like we are
[ 8768.52s ->  8775.96s] actually getting a valid connection to TWS, but we still fail to connect, um, effectively. So if you
[ 8775.96s ->  8781.08s] look at the terminal here, we do have a successful connection, but what's happening, it would appear
[ 8781.08s ->  8788.92s] is we are never triggering the flag that we've been connected. And it looks like this is because we never
[ 8788.92s ->  8795.24s] actually implemented the next valid ID. We've never told the client that we've been connected to the
[ 8795.24s ->  8800.20s] server. So what I'm going to do is I'm going to go into the IB app wrapper and I'm going to create
[ 8800.20s ->  8806.12s] a new callback function. And this callback function is called next valid ID. It looks like it implemented
[ 8806.12s ->  8811.16s] it for me. Essentially what it's doing is once we connect to the server, it's going to respond with
[ 8811.16s ->  8816.52s] an order ID that's valid. If I wanted to execute some sort of, of order or trade, but I'm going to use
[ 8816.52s ->  8823.00s] this as an acknowledgement that I've connected to the server. So I'll just say connected is equal to true
[ 8823.56s ->  8833.75s] and I can print connected to IBTWS. Okay. So I'm going to close out of that last run. I'm going to give
[ 8833.75s ->  8840.31s] this a shot here. We'll run it again, see if we can connect. I'll hit connect and looks like we've
[ 8840.31s ->  8848.71s] successfully connected to IBTWS. If I look at my console, we have successfully connected. So we have
[ 8848.71s ->  8853.75s] successfully connected to the trader workstation. And now we can try to query some data
[ 8853.75s ->  8858.47s] and see if our regressions work. What I'm going to do to test this query function is I'm going to use
[ 8858.47s ->  8863.59s] SPY in a two year duration. I'm sure stuff is going to break, but we will fix it as necessary. So I hit
[ 8863.59s ->  8869.75s] query and it looks like we're waiting past that five seconds. So let's see what could be wrong here.
[ 8870.71s ->  8880.63s] It looks like we are using in e-client rec historic data. We should be using form date or we're
[ 8880.63s ->  8890.60s] using form date, we should be using format date. So in the rec historical data, this is remember,
[ 8890.60s ->  8897.80s] if we go back up to our query data function, we have this rec historical data, we should be using
[ 8897.80s ->  8905.76s] format date. And it looks like we should be using chart options too. So we need to add an S here.
[ 8906.40s ->  8912.64s] And this should be format date. Okay, so what I'm going to do now is I'm going to close this
[ 8912.64s ->  8919.84s] application control C in the terminal, I'll clear it with clear, run this again, see what we get.
[ 8921.19s ->  8929.35s] Connect query looks like we're getting a different error. If we go back to our terminal, your API version
[ 8929.35s ->  8936.15s] does not support fractional shares, we can actually ignore this rule in the error that's returned. So that's
[ 8936.15s ->  8944.87s] what we're going to do. I will clear this terminal again. And we will go up to the IB app now.
[ 8946.07s ->  8958.90s] And in here, we will do if the error code is equal to two one seven six. And let's say fractional share
[ 8959.54s ->  8969.30s] is in the error string, that lowercase, then we can just ignore. So we will return. And that is
[ 8969.30s ->  8981.43s] sufficient. Another potential issue, I just read here is, if rec ID is not in self dot historical data,
[ 8981.43s ->  8986.55s] remember, this should be our dictionary for historical data. But we're actually calling this
[ 8986.55s ->  8995.19s] function. So this should be historical data, that should be sufficient now. So that should be all
[ 8995.19s ->  9001.83s] the changes that we need. Famous last words, let's give it a shot. So we will we will connect,
[ 9001.83s ->  9006.07s] we will try this again. Alright, I'm going to connect, I'm going to query IV data. Alright,
[ 9006.07s ->  9010.87s] cool. The first query worked, we got the implied volatility data for two years for SPY. This is the
[ 9010.87s ->  9016.87s] current implied volatility, our computation, our scaling factor, the range, the current regime,
[ 9016.87s ->  9022.79s] the percentile, and the mean reversion signal. Let us analyze the implied volatility. Looks like we're
[ 9022.79s ->  9029.59s] having trouble analyzing the implied volatility, we get an error. And that error is text object is not
[ 9029.59s ->  9035.91s] callable. This is on line 450. It looks like we're just calling the title, this should be set title.
[ 9036.47s ->  9047.68s] So let's go to that figure on line 450. This is going to be, here it is, this should be set title.
[ 9049.28s ->  9059.00s] Okay, let's make sure we didn't make that mistake elsewhere. Set title, good, good. Alright, now we can
[ 9059.00s ->  9071.43s] try to give this another shot. And I will try to connect and query again. So connect, query,
[ 9072.15s ->  9080.55s] analyze implied vol. Would you look at that? We have the regressions that we are after. So here we have
[ 9080.55s ->  9088.63s] the unconditional regression, we have then solved this simple linear equation to find the intersection
[ 9088.63s ->  9095.99s] of these two lines. Then we plot that intersection right here as the vertical line conditioning on the
[ 9095.99s ->  9102.79s] low regime and the high regime. We have two separate regressions. And then we have this time series of
[ 9102.79s ->  9109.35s] implied volatilities with the percentiles, the 75th, 25th, and of course, the current vol and the mean.
[ 9110.07s ->  9115.91s] And that is everything that we were after. So we can try this again. Let's say with another one,
[ 9115.91s ->  9121.99s] we'll use Nvidia. I hit query, 44% implied vol, analyze, and boom, there we go. There is
[ 9122.55s ->  9129.99s] the dashboard and the analysis for Nvidia. And we have successfully built this implied volatility
[ 9129.99s ->  9136.23s] trading dashboard. Man, oh man, this was a long video. I hope you enjoyed. I hope you learned
[ 9136.23s ->  9143.91s] something. This was a lot of fun to put together. Coding without AI is still super, super important.
[ 9144.55s ->  9150.79s] They go hand in hand. You can write a lot of code with AI very quickly. Sure. But somebody has to go
[ 9150.79s ->  9155.43s] in and fix everything. I mean, even at the end of this app, once we started putting all the pieces
[ 9155.43s ->  9159.03s] of the puzzle together, when we tried to run it, different errors were made at different points
[ 9159.03s ->  9162.95s] in time. We had to go in and fix it. We had to understand what objects we were dealing with.
[ 9162.95s ->  9168.23s] If you were creating some sort of back test or some sort of system that was paper trading,
[ 9168.23s ->  9172.55s] and you had some errors or you didn't know why the order executed at this price, whatever,
[ 9172.55s ->  9177.83s] you would have to go in and figure out why. So very, very important that you can still code
[ 9177.83s ->  9184.71s] on your own. Very important. You can write code without AI. This was a very fun video to create,
[ 9184.71s ->  9190.15s] but this was also a very, very long video, a very difficult video to create. It took a lot of effort.
[ 9190.15s ->  9194.87s] So if you enjoyed, please like comment, subscribe. It helps me out a lot. Let me know if you want to see
[ 9194.87s ->  9200.31s] videos like this in the future. I love creating how to videos. So, you know, let me know. We can even,
[ 9200.31s ->  9206.31s] you know, work on using this implied volatility trading dashboard, maybe even generating trades
[ 9206.31s ->  9211.99s] automatically using this implied volatility trading dashboard, all with, of course, interactive
[ 9211.99s ->  9215.91s] brokers and the trader workstation. Let me know what you'd like to see in the future. I have a lot
[ 9215.91s ->  9222.55s] of ideas, a lot of how-tos that I could create. Other than that, please check out quantkilled.com
[ 9222.55s ->  9226.63s] if you'd like to support the channel, master your quantitative skills. Other than that,
[ 9227.27s ->  9231.27s] thank you so much for watching and I will see you in the next video.
